Unnamed: 0,Player,Span,Mat,Inns,Balls,Runs,Wkts,BBI,Ave,Econ,SR,4,5,Unnamed: 13
31,LR Gibbs (WI),1973-1975,3,3.0,156.0,59.0,2.0,1/12,29.5,2.26,78.0,0.0,0.0,0.0
5,LR Johnson (WI),2008-2015,6,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
5,LR Shukla (INDIA),1999-1999,3,3.0,114.0,94.0,1.0,1/25,94.0,4.94,114.0,0.0,0.0,0.0
48,LR Williams (WI),1996-2001,15,15.0,659.0,556.0,18.0,3/16,30.88,5.06,36.6,0.0,0.0,0.0
7,LRD Mendis (SL),1975-1989,79,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
43,LRPL Taylor (NZ),2006-2019,228,4.0,42.0,35.0,0.0,-,0.0,5.0,0.0,0.0,0.0,0.0
1,LS Baker (WI),2008-2009,10,9.0,426.0,355.0,11.0,3/47,32.27,5.0,38.7,0.0,0.0,0.0
6,LS Bhandari (NEPAL),2018-2018,1,1.0,54.0,43.0,2.0,2/43,21.5,4.77,27.0,0.0,0.0,0.0
3,LS Pascoe (AUS),1977-1982,29,28.0,1568.0,1066.0,53.0,5/30,20.11,4.07,29.5,4.0,1.0,0.0
40,LS Rajput (INDIA),1985-1987,4,2.0,42.0,42.0,0.0,-,0.0,6.0,0.0,0.0,0.0,0.0
19,LV Garrick (WI),2001-2001,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
32,LW Stokkers (NL),2008-2008,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
26,LW Stott (NZ),1979-1979,1,1.0,72.0,48.0,3.0,3/48,16.0,4.0,24.0,0.0,0.0,0.0
48,LWS Kaluperuma (SL),1975-1982,4,4.0,208.0,137.0,2.0,1/35,68.5,3.95,104.0,0.0,0.0,0.0
6,Liaqat Ali (PAK),1977-1978,3,3.0,188.0,111.0,2.0,1/41,55.5,3.54,94.0,0.0,0.0,0.0
11,Liton Das (BDESH),2015-2019,33,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
31,M Amarnath (INDIA),1975-1989,85,64.0,2730.0,1971.0,46.0,3/12,42.84,4.33,59.3,0.0,0.0,0.0
9,M Azharuddin (INDIA),1985-2000,334,24.0,552.0,479.0,12.0,3/19,39.91,5.2,46.0,0.0,0.0,0.0
39,M Bhanuka (SL),2019-2019,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
27,M Cheruparambil (HKG),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
46,M Dillon (WI),1997-2005,108,107.0,5480.0,4218.0,130.0,5/29,32.44,4.61,42.1,3.0,3.0,0.0
30,M Hayward (SA),1998-2002,21,21.0,993.0,858.0,21.0,4/31,40.85,5.18,47.2,1.0,0.0,0.0
25,M Hendrick (ENG),1973-1981,22,22.0,1248.0,681.0,35.0,5/31,19.45,3.27,35.6,2.0,1.0,0.0
16,M Kaif (INDIA),2002-2006,125,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
22,M Karg (NAM),2003-2003,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
10,M Kartik (INDIA),2002-2007,37,36.0,1907.0,1612.0,37.0,6/27,43.56,5.07,51.5,0.0,1.0,0.0
20,M Mbangwa (ZIM),1996-2002,29,29.0,1369.0,1140.0,11.0,2/24,103.63,4.99,124.4,0.0,0.0,0.0
44,M Morkel (Afr/SA),2007-2018,117,114.0,5760.0,4761.0,188.0,5/21,25.32,4.95,30.6,7.0,2.0,0.0
1,M Mulla (CAN),2007-2007,1,1.0,60.0,64.0,0.0,-,0.0,6.4,0.0,0.0,0.0,0.0
0,M Muralitharan (Asia/ICC/SL),1993-2011,350,341.0,18811.0,12326.0,534.0,7/30,23.08,3.93,35.2,15.0,10.0,0.0
23,M Ntini (ICC/SA),1998-2009,173,171.0,8687.0,6559.0,266.0,6/22,24.65,4.53,32.6,8.0,4.0,0.0
19,M Panchal (NL),2007-2007,1,1.0,30.0,10.0,0.0,-,0.0,2.0,0.0,0.0,0.0,0.0
18,M Prabhakar (INDIA),1984-1996,130,127.0,6360.0,4534.0,157.0,5/33,28.87,4.27,40.5,4.0,2.0,0.0
37,M Pushpakumara (SL),2009-2010,3,1.0,30.0,21.0,0.0,-,0.0,4.2,0.0,0.0,0.0,0.0
22,M Sheikh (KENYA),1997-2000,21,21.0,778.0,625.0,19.0,4/36,32.89,4.82,40.9,1.0,0.0,0.0
4,M Shezi (SA),2014-2014,1,1.0,36.0,8.0,1.0,1/8,8.0,1.33,36.0,0.0,0.0,0.0
29,M Smith (BMUDA),2008-2008,1,1.0,12.0,14.0,0.0,-,0.0,7.0,0.0,0.0,0.0,0.0
7,M Venkataramana (INDIA),1988-1988,1,1.0,60.0,36.0,2.0,2/36,18.0,3.6,30.0,0.0,0.0,0.0
30,M Vijay (INDIA),2010-2015,17,2.0,36.0,37.0,1.0,1/19,37.0,6.16,36.0,0.0,0.0,0.0
10,M Watkinson (ENG),1996-1996,1,1.0,54.0,43.0,0.0,-,0.0,4.77,0.0,0.0,0.0,0.0
18,M Yachad (SA),1991-1991,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,M Zondeki (Afr/SA),2002-2008,13,12.0,558.0,504.0,11.0,2/40,45.81,5.41,50.7,0.0,0.0,0.0
35,M de Lange (SA),2012-2016,4,4.0,209.0,198.0,10.0,4/46,19.8,5.68,20.9,1.0,0.0,0.0
6,M van Jaarsveld (SA),2002-2004,11,2.0,31.0,18.0,2.0,1/0,9.0,3.48,15.5,0.0,0.0,0.0
22,M van Schoor (NAM),2003-2003,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
31,MA Aponso (SL),2016-2018,9,9.0,423.0,377.0,10.0,4/18,37.7,5.34,42.3,1.0,0.0,0.0
9,MA Atherton (ENG),1990-1998,54,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
36,MA Carberry (ENG),2013-2014,6,1.0,6.0,12.0,0.0,-,0.0,12.0,0.0,0.0,0.0,0.0
40,MA Ealham (ENG),1996-2001,64,62.0,3227.0,2197.0,67.0,5/15,32.79,4.08,48.1,1.0,2.0,0.0
30,MA Holding (WI),1976-1987,102,102.0,5473.0,3034.0,142.0,5/26,21.36,3.32,38.5,5.0,1.0,0.0
8,MA Jones (SCOT),2018-2019,8,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,MA Leask (SCOT),2014-2019,34,31.0,1142.0,1019.0,19.0,4/37,53.63,5.35,60.1,1.0,0.0,0.0
19,MA Lynch (ENG),1988-1988,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
41,MA Meman (ZIM),1987-1987,1,1.0,41.0,34.0,0.0,-,0.0,4.97,0.0,0.0,0.0,0.0
27,MA Ouma (KENYA),2004-2014,80,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
35,MA Parker (SCOT),2010-2010,10,10.0,414.0,327.0,12.0,4/33,27.25,4.73,34.5,1.0,0.0,0.0
10,MA Small (WI),1984-1984,2,2.0,84.0,54.0,1.0,1/40,54.0,3.85,84.0,0.0,0.0,0.0
7,MA Starc (AUS),2010-2019,85,85.0,4315.0,3611.0,172.0,6/28,20.99,5.02,25.0,11.0,7.0,0.0
18,MA Suji (KENYA),1996-2006,64,64.0,2952.0,2190.0,43.0,4/24,50.93,4.45,68.6,1.0,0.0,0.0
42,MA Taylor (AUS),1989-1997,113,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,MA Vermeulen (ZIM),2000-2009,43,1.0,5.0,5.0,1.0,1/5,5.0,6.0,5.0,0.0,0.0,0.0
19,MA Wood (ENG),2015-2019,51,50.0,2585.0,2385.0,61.0,4/33,39.09,5.53,42.3,2.0,0.0,0.0
7,MAR Samarasekera (SL),1983-1994,39,11.0,338.0,291.0,0.0,-,0.0,5.16,0.0,0.0,0.0,0.0
35,MAWR Madurasinghe (SL),1988-1992,12,11.0,480.0,358.0,5.0,1/11,71.6,4.47,96.0,0.0,0.0,0.0
16,MB Loye (ENG),2007-2007,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
18,MB Owens (NZ),1992-1992,1,1.0,48.0,37.0,0.0,-,0.0,4.62,0.0,0.0,0.0,0.0
35,MBS Jonkman (NL),2006-2010,16,16.0,719.0,565.0,24.0,3/24,23.54,4.71,29.9,0.0,0.0,0.0
39,MC Cowdrey (ENG),1971-1971,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,MC Henriques (AUS),2009-2017,11,10.0,354.0,306.0,7.0,3/32,43.71,5.18,50.5,0.0,0.0,0.0
8,MC Mendis (SL),1995-1995,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
17,MC Snedden (NZ),1980-1990,93,90.0,4525.0,3237.0,114.0,4/34,28.39,4.29,39.6,1.0,0.0,0.0
26,MC Sorensen (IRE),2013-2016,13,12.0,543.0,520.0,16.0,4/40,32.5,5.74,33.9,1.0,0.0,0.0
20,MD Bailey (NZ),1998-1998,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
4,MD Bates (NZ),2012-2012,2,2.0,84.0,52.0,2.0,1/24,26.0,3.71,42.0,0.0,0.0,0.0
35,MD Bell (NZ),1998-2001,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,MD Crowe (NZ),1982-1995,143,46.0,1296.0,954.0,29.0,2/9,32.89,4.41,44.6,0.0,0.0,0.0
30,MD Dai (PNG),2014-2018,18,18.0,954.0,675.0,18.0,3/58,37.5,4.24,53.0,0.0,0.0,0.0
10,MD Gunathilaka (SL),2015-2019,38,18.0,306.0,296.0,6.0,3/48,49.33,5.8,51.0,0.0,0.0,0.0
16,MD Marshall (WI),1980-1992,136,134.0,7175.0,4233.0,157.0,4/18,26.96,3.53,45.7,6.0,0.0,0.0
32,MD Moxon (ENG),1985-1988,8,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,MD Patel (USA),2019-2019,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
5,MD Shanaka (SL),2016-2019,22,12.0,282.0,274.0,10.0,5/43,27.4,5.82,28.2,0.0,1.0,0.0
3,MD Wettimuny (SL),1983-1983,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
30,MDJ Walker (NZ),2003-2003,3,3.0,132.0,119.0,4.0,4/49,29.75,5.4,33.0,1.0,0.0,0.0
45,MDK Perera (SL),2007-2018,13,10.0,456.0,409.0,13.0,3/48,31.46,5.38,35.0,0.0,0.0,0.0
49,MDKJ Perera (SL),2013-2019,98,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
24,ME Trescothick (ENG),2000-2006,123,13.0,232.0,219.0,4.0,2/7,54.75,5.66,58.0,0.0,0.0,0.0
34,ME Waugh (AUS),1988-2002,244,120.0,3687.0,2938.0,85.0,5/24,34.56,4.78,43.3,1.0,1.0,0.0
43,MEK Hussey (AUS),2004-2012,185,13.0,240.0,235.0,2.0,1/22,117.5,5.87,120.0,0.0,0.0,0.0
28,MF Kent (AUS),1981-1981,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,MF Maharoof (SL),2004-2016,109,105.0,4640.0,3789.0,135.0,6/14,28.06,4.89,34.3,4.0,2.0,0.0
17,MF Malone (AUS),1977-1982,10,10.0,612.0,315.0,11.0,2/9,28.63,3.08,55.6,0.0,0.0,0.0
15,MG Bevan (AUS),1994-2004,232,67.0,1966.0,1655.0,36.0,3/36,45.97,5.05,54.6,0.0,0.0,0.0
42,MG Burgess (NZ),1973-1981,26,3.0,74.0,69.0,1.0,1/10,69.0,5.59,74.0,0.0,0.0,0.0
4,MG Burmester (ZIM),1992-1995,8,7.0,209.0,213.0,5.0,3/36,42.6,6.11,41.8,0.0,0.0,0.0
4,MG Erasmus (NAM),2019-2019,5,3.0,96.0,65.0,0.0,-,0.0,4.06,0.0,0.0,0.0,0.0
2,MG Hughes (AUS),1988-1993,33,33.0,1639.0,1115.0,38.0,4/44,29.34,4.08,43.1,1.0,0.0,0.0
28,MG Johnson (AUS),2005-2015,153,150.0,7489.0,6038.0,239.0,6/31,25.26,4.83,31.3,9.0,3.0,0.0
18,MG Neser (AUS),2018-2018,2,2.0,100.0,120.0,2.0,2/46,60.0,7.2,50.0,0.0,0.0,0.0
17,MG Vandort (SL),2006-2006,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
43,MH Cross (SCOT),2014-2019,52,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,MH Dekker (ZIM),1992-1996,23,12.0,347.0,290.0,9.0,2/16,32.22,5.01,38.5,0.0,0.0,0.0
7,MH Denness (ENG),1973-1975,12,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
48,MH Richardson (NZ),2002-2002,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,MH Tissera (SL),1975-1975,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,MH Yardy (ENG),2006-2011,28,28.0,1332.0,1075.0,21.0,3/24,51.19,4.84,63.4,0.0,0.0,0.0
5,MHN Walker (AUS),1974-1981,17,17.0,1006.0,546.0,20.0,4/19,27.3,3.25,50.3,1.0,0.0,0.0
33,MHW Papps (NZ),2004-2005,6,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
22,MI Black (WI),2001-2001,5,5.0,228.0,196.0,0.0,-,0.0,5.15,0.0,0.0,0.0,0.0
24,MJ Bennett (AUS),1984-1985,8,8.0,408.0,275.0,4.0,2/27,68.75,4.04,102.0,0.0,0.0,0.0
36,MJ Clarke (AUS),2003-2015,245,106.0,2585.0,2146.0,57.0,5/35,37.64,4.98,45.3,1.0,1.0,0.0
49,MJ Cosgrove (AUS),2006-2006,3,2.0,30.0,13.0,1.0,1/1,13.0,2.6,30.0,0.0,0.0,0.0
21,MJ Di Venuto (AUS),1997-1997,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
13,MJ Fourie (IRE),2007-2008,7,5.0,179.0,128.0,1.0,1/33,128.0,4.29,179.0,0.0,0.0,0.0
25,MJ Greatbatch (NZ),1988-1996,84,1.0,6.0,5.0,0.0,-,0.0,5.0,0.0,0.0,0.0,0.0
35,MJ Guptill (NZ),2009-2019,179,11.0,109.0,98.0,4.0,2/6,24.5,5.39,27.2,0.0,0.0,0.0
29,MJ Haslam (NZ),1992-1992,1,1.0,30.0,28.0,1.0,1/28,28.0,5.6,30.0,0.0,0.0,0.0
15,MJ Henry (NZ),2014-2019,52,50.0,2703.0,2437.0,92.0,5/30,26.48,5.4,29.3,7.0,2.0,0.0
9,MJ Hoggard (ENG),2001-2006,26,26.0,1306.0,1152.0,32.0,5/49,36.0,5.29,40.8,0.0,1.0,0.0
22,MJ Horne (NZ),1997-2002,50,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
18,MJ Lumb (ENG),2014-2014,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
22,MJ Mason (NZ),2003-2010,26,25.0,1179.0,1024.0,31.0,4/24,33.03,5.21,38.0,1.0,0.0,0.0
40,MJ McClenaghan (NZ),2013-2016,48,45.0,2336.0,2313.0,82.0,5/58,28.2,5.94,28.4,6.0,1.0,0.0
14,MJ North (AUS),2009-2009,2,1.0,18.0,16.0,0.0,-,0.0,5.33,0.0,0.0,0.0,0.0
1,MJ Petrie (SCOT),2009-2009,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,MJ Prior (ENG),2004-2011,68,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,MJ Santner (NZ),2015-2019,69,64.0,3079.0,2510.0,69.0,5/50,36.37,4.89,44.6,0.0,1.0,0.0
27,MJ Slater (AUS),1993-1997,42,2.0,12.0,11.0,0.0,-,0.0,5.5,0.0,0.0,0.0,0.0
20,MJ Smith (ENG),1973-1974,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
21,MJ Smith (SCOT),1999-1999,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,MJD Allingham (SCOT),1999-1999,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,MJG Rippon (NL),2013-2018,6,6.0,252.0,167.0,10.0,4/37,16.7,3.97,25.2,1.0,0.0,0.0
27,MJR Rindel (SA),1994-1999,22,12.0,270.0,242.0,6.0,2/15,40.33,5.37,45.0,0.0,0.0,0.0
30,MK Pandey (INDIA),2015-2018,23,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
9,MK Tiwary (INDIA),2008-2015,12,6.0,132.0,150.0,5.0,4/61,30.0,6.81,26.4,1.0,0.0,0.0
11,MKDI Amerasinghe (SL),2007-2008,8,8.0,426.0,363.0,9.0,3/44,40.33,5.11,47.3,0.0,0.0,0.0
16,MKGCP Lakshitha (SL),2002-2003,7,7.0,300.0,254.0,8.0,2/34,31.75,5.08,37.5,0.0,0.0,0.0
13,ML Cummins (WI),2014-2017,11,9.0,450.0,474.0,9.0,3/82,52.66,6.32,50.0,0.0,0.0,0.0
30,ML Hayden (AUS/ICC),1993-2008,161,1.0,6.0,18.0,0.0,-,0.0,18.0,0.0,0.0,0.0,0.0
22,ML Lewis (AUS),2005-2006,7,7.0,341.0,391.0,7.0,3/56,55.85,6.87,48.7,0.0,0.0,0.0
17,ML Nkala (ZIM),1998-2006,50,46.0,1582.0,1570.0,22.0,3/12,71.36,5.95,71.9,0.0,0.0,0.0
41,ML Patel (KENYA),2004-2006,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,ML Su'a (NZ),1992-1995,12,12.0,463.0,367.0,9.0,4/59,40.77,4.75,51.4,1.0,0.0,0.0
10,ML Udawatte (SL),2008-2008,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
26,MLC Foster (WI),1973-1973,2,1.0,30.0,22.0,2.0,2/22,11.0,4.4,15.0,0.0,0.0,0.0
35,MM Ali (ENG),2014-2019,101,95.0,4654.0,4089.0,84.0,4/46,48.67,5.27,55.4,1.0,0.0,0.0
39,MM Iqbal (SCOT),2009-2014,13,8.0,270.0,270.0,4.0,2/35,67.5,6.0,67.5,0.0,0.0,0.0
28,MM Patel (INDIA),2006-2011,70,67.0,3154.0,2603.0,86.0,4/29,30.26,4.95,36.6,3.0,0.0,0.0
23,MM Sharma (INDIA),2013-2015,26,25.0,1121.0,1020.0,31.0,4/22,32.9,5.45,36.1,1.0,0.0,0.0
13,MMA Jonkman (NL),2007-2010,4,4.0,136.0,113.0,6.0,3/22,18.83,4.98,22.6,0.0,0.0,0.0
32,MMC Schewe (NL),1996-1996,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
35,MN Hart (NZ),1994-2002,13,12.0,572.0,373.0,13.0,5/22,28.69,3.91,44.0,0.0,1.0,0.0
12,MN Nawaz (SL),1998-2002,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
23,MN Samuels (WI),2000-2018,207,134.0,5091.0,4127.0,89.0,3/12,46.37,4.86,57.2,0.0,0.0,0.0
8,MN Waller (ZIM),2009-2018,79,30.0,666.0,566.0,10.0,2/44,56.6,5.09,66.6,0.0,0.0,0.0
23,MN van Wyk (SA),2003-2015,17,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
12,MO Jones (BMUDA),2006-2007,12,12.0,458.0,482.0,8.0,2/25,60.25,6.31,57.2,0.0,0.0,0.0
48,MO Odumbe (KENYA),1996-2003,61,52.0,2237.0,1807.0,39.0,4/38,46.33,4.84,57.3,1.0,0.0,0.0
28,MP Bicknell (ENG),1990-1991,7,7.0,413.0,347.0,13.0,3/55,26.69,5.04,31.7,0.0,0.0,0.0
19,MP Jarvis (ZIM),1987-1995,12,12.0,601.0,451.0,9.0,2/37,50.11,4.5,66.7,0.0,0.0,0.0
1,MP Maynard (ENG),1994-2000,14,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
25,MP O'Dowd (NL),2019-2019,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,MP Stead (CAN),1979-1979,2,2.0,29.0,24.0,0.0,-,0.0,4.96,0.0,0.0,0.0,0.0
3,MP Stoinis (AUS),2015-2019,41,39.0,1414.0,1446.0,33.0,3/16,43.81,6.13,42.8,0.0,0.0,0.0
29,MP Vaughan (ENG),2001-2007,86,28.0,796.0,649.0,16.0,4/22,40.56,4.89,49.7,1.0,0.0,0.0
6,MQ Sheikh (SCOT),2008-2010,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
32,MR Adair (IRE),2019-2019,9,9.0,484.0,509.0,15.0,4/19,33.93,6.3,32.2,2.0,0.0,0.0
36,MR Benson (ENG),1986-1986,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
8,MR Gillespie (NZ),2006-2009,32,31.0,1521.0,1369.0,37.0,4/58,37.0,5.4,41.1,1.0,0.0,0.0
6,MR Johnson (USA),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
8,MR Marsh (AUS),2011-2018,53,50.0,1700.0,1564.0,44.0,5/33,35.54,5.52,38.6,1.0,1.0,0.0
19,MR Pydanna (WI),1980-1983,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,MR Ramprakash (ENG),1991-2001,18,5.0,132.0,108.0,4.0,3/28,27.0,4.9,33.0,0.0,0.0,0.0
28,MR Swart (NL),2011-2014,12,11.0,366.0,306.0,3.0,1/21,102.0,5.01,122.0,0.0,0.0,0.0
41,MR Whitney (AUS),1983-1993,38,38.0,2106.0,1249.0,46.0,4/34,27.15,3.55,45.7,2.0,0.0,0.0
3,MRCN Bandaratilleke (SL),1998-1998,3,3.0,144.0,111.0,2.0,2/34,55.5,4.62,72.0,0.0,0.0,0.0
25,MRJ Veletta (AUS),1987-1989,20,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,MRJ Watt (SCOT),2016-2019,27,27.0,1443.0,1033.0,35.0,4/42,29.51,4.29,41.2,1.0,0.0,0.0
12,MS Atapattu (SL),1990-2007,268,2.0,51.0,41.0,0.0,-,0.0,4.82,0.0,0.0,0.0,0.0
23,MS Chapman (HKG/NZ),2015-2018,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
6,MS Dhoni (Asia/INDIA),2004-2019,350,2.0,36.0,31.0,1.0,1/14,31.0,5.16,36.0,0.0,0.0,0.0
33,MS Gony (INDIA),2008-2008,2,2.0,78.0,76.0,2.0,2/65,38.0,5.84,39.0,0.0,0.0,0.0
43,MS Kasprowicz (AUS),1995-2005,43,42.0,2225.0,1674.0,67.0,5/45,24.98,4.51,33.2,1.0,2.0,0.0
40,MS Panesar (ENG),2007-2007,26,26.0,1308.0,980.0,24.0,3/25,40.83,4.49,54.5,0.0,0.0,0.0
13,MS Sinclair (NZ),2000-2009,54,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
33,MS Tshabalala (SA),2007-2007,4,4.0,150.0,151.0,3.0,1/30,50.33,6.04,50.0,0.0,0.0,0.0
34,MS Wade (AUS),2012-2017,94,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,MSK Prasad (INDIA),1998-1999,17,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
47,MT Chinouya (ZIM),2013-2013,2,2.0,66.0,50.0,1.0,1/36,50.0,4.54,66.0,0.0,0.0,0.0
39,MTG Elliott (AUS),1997-1997,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
48,MV Boucher (Afr/SA),1998-2011,295,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
2,MV Fleming (ENG),1997-1998,11,11.0,523.0,434.0,17.0,4/45,25.52,4.97,30.7,1.0,0.0,0.0
39,MV Nagamootoo (WI),2000-2002,24,24.0,1189.0,998.0,18.0,4/32,55.44,5.03,66.0,1.0,0.0,0.0
18,MVT Fernando (SL),2017-2019,8,8.0,297.0,337.0,5.0,1/35,67.4,6.8,59.4,0.0,0.0,0.0
30,MW Alleyne (ENG),1999-2000,10,9.0,366.0,280.0,10.0,3/27,28.0,4.59,36.6,0.0,0.0,0.0
24,MW Douglas (NZ),1994-1995,6,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
38,MW Gatting (ENG),1977-1993,92,14.0,392.0,336.0,10.0,3/32,33.6,5.14,39.2,0.0,0.0,0.0
34,MW Goodwin (ZIM),1998-2000,71,15.0,248.0,210.0,4.0,1/12,52.5,5.08,62.0,0.0,0.0,0.0
27,MW Machan (SCOT),2013-2016,23,16.0,402.0,384.0,9.0,3/31,42.66,5.73,44.6,0.0,0.0,0.0
29,MW Priest (NZ),1990-1998,18,17.0,752.0,590.0,8.0,2/27,73.75,4.7,94.0,0.0,0.0,0.0
19,MW Pringle (SA),1992-1994,17,17.0,870.0,604.0,22.0,4/11,27.45,4.16,39.5,1.0,0.0,0.0
9,MW Rushmere (SA),1992-1992,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
19,MWA van Nierop (NL),2006-2006,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
17,MZ Zahir (CAN),2009-2009,1,1.0,30.0,35.0,2.0,2/35,17.5,7.0,15.0,0.0,0.0,0.0
26,Mafizur Rahman (BDESH),1997-1997,4,4.0,66.0,73.0,0.0,-,0.0,6.63,0.0,0.0,0.0,0.0
23,Mahbubul Alam (BDESH),2009-2009,5,5.0,222.0,280.0,7.0,2/42,40.0,7.56,31.7,0.0,0.0,0.0
32,Mahbubur Rahman (BDESH),1999-1999,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,Mahmood Hamid (PAK),1995-1995,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
8,Mahmudullah (BDESH),2007-2019,185,134.0,4090.0,3527.0,76.0,3/4,46.4,5.17,53.8,0.0,0.0,0.0
39,Majid Khan (PAK),1973-1982,23,15.0,658.0,374.0,13.0,3/27,28.76,3.41,50.6,0.0,0.0,0.0
48,Maninder Singh (INDIA),1983-1993,59,57.0,3133.0,2066.0,66.0,4/22,31.3,3.95,47.4,1.0,0.0,0.0
37,Manjural Islam (BDESH),1999-2003,34,34.0,1591.0,1284.0,24.0,3/37,53.5,4.84,66.2,0.0,0.0,0.0
7,Manjural Islam Rana (BDESH),2003-2006,25,23.0,996.0,689.0,23.0,4/34,29.95,4.15,43.3,2.0,0.0,0.0
